13,122,436,1
6,120,397,1
6,106,411,1
11,128,398,1
8,131,373,1
6,124,311,1
13,125,395,1
2,105,670,1
4,104,480,1
4,117,363,1
3,110,296,1
2,24,286,1
11,72,239,1
4,40,212,1
4,40,190,1
4,67,379,1
5,60,380,1
4,44,222,1
4,40,106,1
4,35,219,1
4,54,279,1
5,50,192,1
4,50,312,1
4,27,194,1
4,49,225,1
4,39,236,1
4,37,194,1
4,28,171,1
4,29,52,0
4,34,147,1
4,36,133,1
4,33,106,1
4,32,125,1
4,54,113,1
4,37,135,1
4,48,151,1
4,41,152,1
4,59,194,1
4,44,106,1
4,37,156,1
4,48,339,1
4,26,138,1
4,30,175,1
4,30,138,1
4,29,175,1
4,27,137,1
4,27,132,1
4,40,213,1
4,35,145,1
4,35,176,1
4,35,165,1
4,43,157,1
4,41,181,1
4,41,129,1
4,39,234,1
4,36,162,1
4,30,85,0
4,30,153,1
4,47,96,0
4,39,134,1
4,41,143,1
4,46,217,1
4,36,241,1
4,43,165,1
4,32,71,0
4,26,57,0
4,33,87,0
4,34,77,0
4,29,90,0
4,37,143,1
4,40,121,1
4,44,141,1
4,49,157,1
4,38,83,0
4,56,225,1
4,34,231,1
4,47,175,1
4,48,205,1
4,54,363,1
4,53,330,1
4,56,481,1
4,45,316,1
4,45,303,1
4,39,263,1
4,45,343,1
4,49,237,1
4,41,158,1
4,42,251,1
4,40,257,1
4,44,214,1
4,65,389,1
4,69,240,1
4,64,313,1
4,63,399,1
4,63,119,1
4,55,161,1
4,60,403,1
4,65,307,1
4,58,203,1
4,65,235,1
4,61,202,1
4,67,287,1
4,62,280,1
4,68,222,1
4,64,161,1
4,62,191,1
4,71,173,1
4,65,146,1
4,55,179,1
4,65,303,1
4,68,271,1
4,51,310,1
4,58,228,1
4,60,351,1
4,55,276,1
4,57,208,1
4,59,189,1
4,55,267,1
4,63,240,1
4,60,206,1
4,56,256,1
4,55,303,1
4,54,132,1
4,54,306,1
4,54,186,1
4,54,157,1
4,53,224,1
4,49,185,1
4,59,131,1
4,51,132,1
4,50,75,0
4,59,153,1
4,60,147,1
4,53,218,1
4,58,83,0
4,57,189,1
4,57,123,1
4,55,138,1
4,47,145,1
4,55,93,0
4,56,74,0
4,51,147,1
4,55,112,1
4,60,102,1
4,60,137,1
4,55,209,1
4,47,262,1
4,66,231,1
4,61,256,1
4,64,277,1
4,57,339,1
4,59,403,1
4,59,374,1
4,60,464,1
4,63,334,1
4,52,368,1
4,60,183,1
4,59,221,1
4,57,290,1
4,61,287,1
4,62,479,1
4,59,481,1
4,69,470,1
4,65,478,1
4,66,291,1
5,71,414,1
4,63,190,1
4,62,294,1
5,52,438,1
4,58,243,1
4,62,271,1
4,60,227,1
4,60,391,1
4,66,246,1
4,61,165,1
4,60,175,1
4,53,115,1
4,65,177,1
4,63,201,1
4,62,259,1
4,63,312,1
4,64,166,1
4,64,371,1
4,61,234,1
4,59,242,1
4,63,435,1
4,61,475,1
4,60,238,1
4,51,240,1
4,62,251,1
4,58,333,1
4,61,267,1
4,61,380,1
4,60,153,1
4,56,207,1
4,58,417,1
4,55,236,1
4,59,314,1
4,55,236,1
4,58,178,1
4,62,352,1
4,51,419,1
4,58,216,1
4,58,115,1
4,48,253,1
4,53,165,1
4,58,130,1
4,55,218,1
4,46,135,1
4,54,137,1
4,56,290,1
4,53,92,0
4,55,194,1
4,48,190,1
4,45,138,1
4,46,101,1
4,51,190,1
4,57,121,1
4,55,190,1
4,49,260,1
4,54,204,1
4,62,322,1
4,58,193,1
4,55,310,1
4,61,313,1
4,57,403,1
4,63,355,1
4,57,335,1
4,53,414,1
4,55,205,1
4,52,289,1
4,48,546,1
4,55,211,1
4,47,444,1
4,63,514,1
4,51,432,1
4,54,301,1
5,48,354,1
4,46,218,1
4,27,131,1
4,27,119,1
4,32,181,1
4,35,387,1
4,48,287,1
4,49,254,1
4,44,270,1
4,49,327,1
4,51,119,1
4,38,273,1
4,51,146,1
4,51,197,1
4,49,94,0
4,52,108,1
4,56,152,1
4,50,104,1
4,53,115,1
4,40,124,1
4,47,183,1
4,42,190,1
5,59,434,1
4,37,165,1
4,42,296,1
4,42,281,1
4,36,246,1
4,43,204,1
4,36,313,1
4,40,238,1
4,37,212,1
4,36,163,1
4,37,177,1
4,37,159,1
4,50,239,1
4,34,158,1
4,42,182,1
4,42,112,1
4,24,104,1
4,42,128,1
4,41,159,1
4,44,139,1
4,45,125,1
4,44,93,0
4,39,86,0
4,45,134,1
4,40,152,1
4,30,160,1
4,32,93,0
4,33,130,1
4,31,114,1
4,39,185,1
4,37,199,1
4,43,120,1
4,37,130,1
4,42,152,1
4,54,172,1
18,92,304,1
4,38,161,1
4,45,308,1
4,44,332,1
4,46,206,1
4,47,296,1
4,53,219,1
4,45,231,1
4,46,263,1
4,49,235,1
4,47,215,1
4,42,187,1
4,47,311,1
4,47,195,1
4,41,143,1
4,47,107,1
4,45,198,1
4,57,318,1
4,50,458,1
4,26,142,1
4,37,179,1
4,33,180,1
4,46,157,1
4,50,226,1
4,51,234,1
4,52,315,1
4,52,328,1
4,48,215,1
4,46,283,1
4,49,184,1
4,36,145,1
4,48,149,1
4,47,156,1
4,48,170,1
4,56,163,1
4,45,147,1
4,49,183,1
4,42,211,1
4,48,241,1
4,47,202,1
4,35,213,1
4,37,243,1
4,43,229,1
4,32,204,1
4,30,202,1
4,27,189,1
4,27,190,1
4,34,189,1
4,35,175,1
4,42,149,1
4,41,271,1
4,23,128,1
4,28,183,1
4,31,157,1
4,30,163,1
4,26,108,1
4,20,105,1
4,36,168,1
4,35,147,1
4,39,147,1
4,46,141,1
4,38,147,1
4,23,139,1
4,28,129,1
4,39,207,1
4,43,324,1
4,35,266,1
4,32,207,1
4,43,216,1
4,40,159,1
4,42,161,1
4,52,318,1
4,44,240,1
4,52,615,1
4,42,348,1
4,48,187,1
4,38,130,1
4,39,255,1
4,36,218,1
4,43,302,1
4,45,191,1
4,46,224,1
4,46,229,1
8,53,287,1
13,77,358,1
22,117,375,1
19,113,396,1
28,101,337,1
8,61,129,1
5,45,99,0
2,63,167,1
7,78,196,1
8,103,194,1
22,90,174,1
8,108,198,1
13,111,258,1
11,92,242,1
6,110,176,1
4,82,154,1
4,58,90,0
4,64,72,0
15,80,100,1
21,82,141,1
17,85,97,0
12,93,106,1
8,65,73,0
9,65,88,0
8,103,115,1
6,114,137,1
19,18,78,0
10,119,153,1
9,104,84,1
13,74,128,1
11,93,124,1
12,109,164,1
2,53,77,0
8,72,96,0
5,68,65,0
4,61,141,1
5,74,137,1
5,77,180,1
15,115,153,1
5,111,137,1
3,31,268,1
2,11,332,1
2,45,243,1
4,49,136,1
2,60,71,0
2,69,117,1
2,49,163,1
2,40,101,1
4,47,96,0
2,87,67,0
4,47,69,0
6,33,67,0
7,60,35,0
2,45,192,1
3,47,58,0
3,34,68,0
2,35,56,0
2,34,35,0
2,99,140,1
2,76,158,1
2,78,117,1
2,63,65,0
2,67,47,0
4,63,67,0
2,45,39,0
3,51,22,0
12,37,21,0
3,66,53,0
4,51,57,0
2,55,52,0
2,81,56,0
2,90,129,1
2,68,157,1
8,62,51,0
5,185,194,1
7,177,254,1
4,176,258,1
9,152,219,1
16,146,274,1
20,160,355,1
7,157,366,1
19,145,306,1
7,121,228,1
4,122,249,1
17,143,247,1
13,150,286,1
12,172,500,1
7,100,223,1
8,119,245,1
14,123,403,1
12,114,421,1
14,91,459,1
14,106,541,1
10,114,499,1
6,82,444,1
2,75,228,1
6,60,368,1
3,59,327,1
5,110,221,1
16,112,226,1
18,97,143,1
3,90,217,1
4,85,145,1
4,46,136,1
17,109,244,1
21,112,213,1
9,106,138,1
6,87,98,0
3,82,133,1
8,76,118,1
17,109,139,1
27,99,137,1
24,83,155,1
25,84,131,1
24,108,214,1
7,85,128,1
4,85,81,0
15,134,219,1
18,120,246,1
21,76,177,1
3,122,198,1
6,117,239,1
5,109,134,1
15,113,281,1
2,96,211,1
8,94,143,1
6,81,152,1
13,103,182,1
2,103,256,1
11,118,208,1
3,106,216,1
2,103,214,1
2,113,193,1
3,44,242,1
2,44,289,1
2,24,187,1
2,65,154,1
2,69,142,1
6,72,98,0
2,91,94,0
2,48,81,0
2,63,222,1
2,66,182,1
2,65,168,1
2,93,47,0
5,55,39,0
4,105,106,1
7,55,43,0
7,56,52,0
2,92,129,1
2,88,110,1
2,89,98,0
5,106,100,1
5,105,78,1
2,44,29,0
2,43,29,0
2,36,25,0
3,67,65,0
3,85,61,0
12,90,59,0
2,73,97,0
4,69,86,0
2,88,154,1
2,73,144,1
2,136,305,1
2,111,269,1
2,133,296,1
6,152,407,1
3,156,429,1
6,164,327,1
12,162,268,1
11,167,309,1
14,127,250,1
10,118,289,1
15,114,400,1
2,175,567,1
3,124,375,1
2,125,283,1
6,166,452,1
2,118,288,1
17,55,308,1
9,112,563,1
15,99,543,1
15,74,512,1
18,100,683,1
5,64,138,1
2,54,149,1
4,84,250,1
9,92,273,1
18,100,323,1
9,91,186,1
5,111,458,1
21,115,390,1
9,97,454,1
5,105,314,1
16,116,257,1
10,66,253,1
5,68,149,1
7,77,189,1
3,71,93,0
4,58,121,1
4,93,141,1
10,58,128,1
6,86,188,1
2,85,219,1
11,88,215,1
2,44,277,1
10,72,181,1
2,75,110,1
28,123,245,1
19,137,300,1
17,131,303,1
4,72,127,1
17,82,366,1
11,103,281,1
2,67,106,1
10,81,150,1
2,86,168,1
2,107,222,1
2,125,257,1
3,111,305,1
2,109,300,1
2,63,217,1
2,55,230,1
2,56,128,1
2,58,169,1
3,47,226,1
2,17,159,1
2,78,314,1
2,82,425,1
2,80,335,1
5,90,140,1
2,81,113,1
2,65,67,0
2,79,81,0
2,49,114,1
5,47,186,1
9,56,108,1
5,78,181,1
3,59,119,1
2,39,97,0
2,76,175,1
2,68,200,1
3,53,138,1
2,50,125,1
2,38,153,1
2,56,169,1
2,81,240,1
3,67,236,1
2,71,198,1
4,49,188,1
2,63,246,1
5,61,220,1
2,90,273,1
2,80,358,1
2,141,546,1
2,163,420,1
4,122,459,1
4,100,319,1
2,142,275,1
5,142,442,1
5,128,376,1
10,148,452,1
8,176,508,1
11,195,537,1
2,196,709,1
3,147,609,1
6,169,581,1
2,152,395,1
14,163,414,1
7,142,545,1
5,160,469,1
20,209,657,1
3,169,633,1
2,118,369,1
2,102,323,1
4,40,154,1
4,41,232,1
4,44,402,1
4,46,291,1
4,41,289,1
4,41,192,1
4,37,280,1
4,37,326,1
4,49,297,1
4,38,246,1
4,50,115,1
4,49,263,1
4,49,197,1
4,51,254,1
4,44,135,1
4,41,129,1
4,45,167,1
4,48,220,1
4,40,234,1
4,44,219,1
4,42,130,1
4,42,334,1
4,41,130,1
4,50,163,1
4,44,137,1
4,45,257,1
4,39,210,1
4,33,146,1
4,36,146,1
4,43,109,1
4,36,206,1
4,47,198,1
4,41,215,1
4,32,221,1
4,34,138,1
4,39,203,1
4,35,168,1
4,37,132,1
4,33,224,1
4,35,272,1
4,37,104,1
4,37,124,1
4,36,68,0
4,38,129,1
4,42,111,1
4,38,154,1
4,35,126,1
4,34,146,1
4,36,177,1
4,32,134,1
4,36,174,1
4,39,62,0
4,41,84,0
4,37,80,0
4,36,107,1
4,38,92,0
4,35,101,1
4,32,150,1
4,37,134,1
4,45,115,1
4,48,230,1
6,82,348,1
4,44,209,1
4,41,206,1
4,38,210,1
4,39,236,1
4,40,192,1
4,36,247,1
4,39,215,1
4,37,420,1
4,39,225,1
4,40,189,1
4,39,228,1
4,36,229,1
4,34,382,1
4,31,309,1
4,44,203,1
4,45,214,1
4,47,182,1
4,43,204,1
4,39,192,1
4,46,159,1
4,41,267,1
4,50,235,1
4,48,241,1
4,45,280,1
4,42,268,1
4,40,210,1
4,39,210,1
4,39,199,1
4,38,199,1
4,50,187,1
4,47,219,1
4,47,178,1
4,52,174,1
4,50,206,1
4,44,243,1
4,43,228,1
4,45,229,1
4,38,219,1
4,39,209,1
4,46,121,1
4,44,156,1
4,46,132,1
4,47,123,1
4,47,302,1
4,44,329,1
4,46,264,1
4,46,173,1
4,46,149,1
4,43,150,1
4,47,185,1
4,40,155,1
4,43,183,1
4,43,150,1
4,47,276,1
4,45,134,1
4,40,155,1
4,45,148,1
4,44,176,1
4,42,261,1
4,37,164,1
4,43,256,1
4,44,200,1
4,45,151,1
4,46,198,1
4,41,253,1
4,39,197,1
4,44,283,1
4,44,236,1
4,41,224,1
4,41,232,1
4,40,214,1
4,40,241,1
4,37,241,1
4,45,229,1
4,43,395,1
4,39,266,1
4,42,248,1
4,45,276,1
4,45,235,1
4,46,275,1
4,44,343,1
4,51,256,1
4,43,202,1
4,46,284,1
4,44,302,1
4,44,343,1
4,39,359,1
4,38,428,1
4,42,149,1
4,43,296,1
13,51,253,1
4,67,397,1
4,55,250,1
4,65,344,1
4,61,258,1
4,58,351,1
4,62,289,1
4,61,254,1
4,52,233,1
4,61,302,1
4,63,400,1
4,60,306,1
4,62,362,1
4,49,223,1
4,59,175,1
4,53,158,1
4,62,167,1
4,58,210,1
4,62,197,1
4,59,167,1
4,55,151,1
4,57,207,1
4,54,340,1
4,63,300,1
4,59,227,1
4,56,232,1
4,51,239,1
4,56,157,1
5,48,270,1
4,45,204,1
4,44,300,1
4,50,258,1
4,43,220,1
4,52,324,1
4,45,330,1
4,55,303,1
4,44,316,1
4,42,214,1
4,49,246,1
4,46,106,1
4,51,197,1
4,53,223,1
4,41,204,1
4,45,289,1
4,45,219,1
4,44,218,1
4,37,104,1
4,57,217,1
4,61,211,1
4,50,225,1
4,50,231,1
4,44,184,1
4,41,125,1
4,58,249,1
4,58,250,1
4,50,247,1
4,60,327,1
4,59,289,1
4,53,173,1
4,53,371,1
4,63,445,1
4,64,371,1
4,69,413,1
4,71,389,1
4,74,254,1
4,72,298,1
5,82,257,1
5,85,242,1
4,69,450,1
5,52,309,1
4,61,289,1
4,61,425,1
4,59,266,1
4,65,272,1
4,59,165,1
8,59,222,1
4,59,126,1
4,54,276,1
4,52,214,1
4,56,343,1
4,61,287,1
4,54,263,1
4,59,113,1
4,57,234,1
4,58,294,1
4,60,238,1
4,50,155,1
4,60,232,1
4,63,145,1
4,59,166,1
4,52,224,1
4,52,248,1
4,57,334,1
4,53,355,1
4,51,352,1
4,53,261,1
4,57,265,1
4,53,240,1
4,50,294,1
4,46,192,1
4,47,314,1
4,49,543,1
4,47,250,1
4,53,295,1
4,50,261,1
4,48,254,1
4,48,166,1
4,50,266,1
4,54,133,1
4,43,138,1
4,47,226,1
4,44,126,1
4,46,148,1
4,40,221,1
4,39,139,1
4,40,267,1
4,49,167,1
4,43,151,1
4,44,179,1
4,44,66,0
4,40,194,1
4,51,179,1
4,54,215,1
4,47,215,1
4,44,215,1
4,50,265,1
4,45,109,1
4,44,229,1
4,54,269,1
4,56,249,1
4,66,229,1
4,54,276,1
4,52,334,1
4,62,269,1
4,64,314,1
4,60,405,1
4,59,281,1
4,62,170,1
4,63,234,1
4,67,470,1
4,76,366,1
4,82,581,1
5,73,405,1
5,87,292,1
4,66,229,1
14,49,335,1
4,47,143,1
4,52,140,1
4,45,187,1
4,53,113,1
4,50,120,1
4,46,160,1
4,44,150,1
4,40,152,1
4,35,168,1
4,47,170,1
4,44,145,1
4,45,167,1
4,47,142,1
4,44,80,0
4,48,215,1
4,44,214,1
4,47,190,1
4,44,112,1
4,46,145,1
4,44,175,1
4,48,169,1
4,48,190,1
4,47,207,1
4,48,180,1
4,49,212,1
4,47,121,1
4,48,59,0
4,47,141,1
4,52,102,1
4,49,129,1
4,49,147,1
4,52,74,0
4,60,137,1
4,51,118,1
4,58,74,0
4,55,206,1
4,51,191,1
4,55,215,1
4,52,206,1
4,52,166,1
4,52,181,1
4,53,333,1
4,52,195,1
4,51,232,1
4,49,212,1
4,46,174,1
4,54,165,1
4,53,163,1
4,51,125,1
4,54,161,1
4,50,239,1
4,53,195,1
4,51,197,1
4,51,261,1
4,48,152,1
4,51,100,1
4,52,244,1
4,50,195,1
4,52,226,1
4,54,245,1
4,56,246,1
4,56,192,1
4,47,255,1
4,52,313,1
4,50,284,1
12,45,119,1
9,49,403,1
4,53,163,1
4,51,176,1
4,57,340,1
4,58,346,1
4,53,423,1
4,50,443,1
4,59,346,1
5,67,638,1
4,58,260,1
4,56,140,1
19,63,283,1
4,53,173,1
4,51,192,1
4,57,197,1
4,47,101,1
4,48,237,1
4,47,130,1
4,29,102,1
4,41,174,1
4,40,146,1
4,43,144,1
4,43,140,1
4,43,181,1
4,45,88,0
4,41,161,1
4,45,171,1
4,49,165,1
4,42,149,1
4,43,175,1
4,53,173,1
4,42,140,1
4,49,171,1
4,56,242,1
4,50,195,1
4,45,188,1
4,46,137,1
4,48,120,1
4,44,50,0
4,50,89,0
4,49,61,0
4,49,110,1
4,45,151,1
4,56,195,1
4,54,167,1
4,50,143,1
4,51,121,1
4,51,73,0
4,44,111,1
4,50,177,1
4,53,171,1
4,46,191,1
4,52,158,1
4,55,292,1
4,53,179,1
4,50,124,1
4,50,186,1
4,53,197,1
4,48,189,1
4,48,208,1
4,49,150,1
4,50,181,1
4,50,146,1
4,49,152,1
4,48,92,0
4,51,244,1
4,47,123,1
4,51,258,1
4,56,177,1
4,54,184,1
4,44,281,1
4,51,252,1
4,59,385,1
4,53,190,1
4,52,231,1
4,52,211,1
4,56,332,1
4,51,343,1
4,55,243,1
4,49,595,1
4,56,349,1
4,57,288,1
4,58,326,1
8,75,331,1
3,73,242,1
2,84,184,1
2,86,211,1
8,117,162,1
10,107,179,1
9,109,173,1
4,84,143,1
6,91,208,1
2,132,251,1
2,133,221,1
3,79,184,1
8,82,186,1
9,66,160,1
8,84,136,1
8,120,120,1
2,125,166,1
3,33,89,0
5,64,61,0
4,116,94,1
7,128,143,1
2,152,211,1
2,95,265,1
13,87,117,1
4,68,62,0
4,67,98,0
4,76,142,1
12,81,84,0
3,53,241,1
5,65,97,0
4,75,148,1
2,110,239,1
3,95,163,1
4,115,213,1
9,87,140,1
8,72,57,0
9,133,136,1
22,133,173,1
10,108,175,1
7,43,200,1
10,31,171,1
25,42,88,0
4,76,96,0
8,111,112,1
6,85,127,1
4,48,62,0
2,54,61,0
6,49,41,0
2,31,77,0
8,38,62,0
2,25,39,0
2,28,33,0
2,33,32,0
3,25,22,0
2,18,18,0
2,52,59,0
3,66,49,0
3,75,45,0
2,73,79,0
2,67,56,0
2,70,48,0
3,63,44,0
3,81,57,0
3,49,67,0
2,63,56,0
3,57,48,0
3,60,77,0
4,82,109,1
6,59,76,0
2,49,37,0
2,60,37,0
20,93,88,0
26,124,92,1
12,122,164,1
11,91,193,1
4,76,133,1
5,118,124,1
12,108,80,1
13,115,107,1
23,126,305,1
46,114,235,1
9,134,224,1
11,141,354,1
8,145,315,1
12,97,282,1
12,97,353,1
25,120,352,1
3,140,271,1
5,112,306,1
3,123,273,1
2,122,280,1
2,161,284,1
2,208,386,1
21,152,253,1
19,145,311,1
6,90,236,1
4,89,269,1
2,78,271,1
3,72,280,1
2,101,279,1
9,102,163,1
6,130,301,1
2,179,266,1
2,147,263,1
3,132,258,1
9,126,297,1
6,105,274,1
8,61,207,1
2,95,92,0
4,137,128,1
5,103,132,1
3,101,182,1
10,139,165,1
7,115,185,1
9,136,226,1
3,85,130,1
17,108,162,1
3,98,214,1
11,104,292,1
3,145,499,1
5,148,382,1
3,138,292,1
3,137,369,1
3,125,409,1
4,123,342,1
2,77,250,1
6,104,270,1
12,93,211,1
11,117,173,1
2,114,174,1
13,93,219,1
10,108,393,1
6,116,142,1
8,92,93,0
17,114,176,1
12,35,224,1
12,50,184,1
12,66,157,1
15,83,138,1
3,62,53,0
2,29,72,0
2,33,89,0
11,97,63,0
4,102,78,1
2,80,62,0
2,30,77,0
2,48,111,1
8,43,88,0
2,50,39,0
2,71,54,0
2,47,53,0
2,54,38,0
2,38,41,0
2,52,57,0
2,77,89,0
2,75,65,0
2,47,110,1
2,40,134,1
4,80,149,1
4,107,81,1
2,88,109,1
2,113,97,1
2,46,33,0
2,73,58,0
7,124,139,1
8,115,173,1
5,118,149,1
8,110,98,1
13,110,121,1
9,121,178,1
19,162,296,1
32,155,457,1
38,137,260,1
18,145,101,1
26,183,377,1
17,188,353,1
9,183,225,1
37,173,295,1
39,207,305,1
3,182,435,1
3,151,335,1
2,159,289,1
5,136,264,1
13,178,346,1
3,174,346,1
2,130,271,1
2,161,318,1
9,99,344,1
10,98,304,1
8,122,374,1
2,66,224,1
6,82,270,1
7,76,251,1
16,66,234,1
3,133,293,1
4,112,356,1
5,115,312,1
3,113,257,1
6,88,269,1
17,99,286,1
10,85,322,1
10,104,333,1
7,130,165,1
4,95,254,1
17,139,248,1
3,63,117,1
3,97,89,0
2,52,152,1
3,100,173,1
5,77,207,1
25,118,202,1
5,114,215,1
5,127,287,1
15,120,260,1
13,112,308,1
30,106,150,1
3,112,406,1
13,131,379,1
17,102,448,1
8,80,110,1
17,83,300,1
2,100,892,1
2,63,388,1
5,94,602,1
2,100,366,1
2,104,408,1
2,94,205,1
2,87,163,1
19,111,274,1
2,76,174,1
2,109,200,1
2,106,236,1
11,74,286,1
4,57,105,1
2,23,164,1
2,32,191,1
6,66,113,1
2,88,111,1
4,78,77,0
3,54,56,0
2,45,122,1
6,51,116,1
2,53,140,1
2,72,75,0
2,53,71,0
2,110,80,1
4,70,51,0
4,77,100,1
2,71,114,1
2,66,91,0
2,70,171,1
2,85,203,1
2,64,264,1
3,79,238,1
6,107,304,1
6,76,214,1
4,71,131,1
7,46,173,1
3,51,240,1
12,69,236,1
4,70,193,1
19,121,365,1
17,108,400,1
12,76,366,1
18,97,274,1
23,124,252,1
45,171,458,1
21,172,321,1
26,105,163,1
26,142,455,1
46,169,435,1
18,224,392,1
36,130,311,1
26,127,346,1
9,148,369,1
12,136,236,1
4,160,430,1
2,159,451,1
2,99,321,1
8,106,375,1
2,199,573,1
28,223,616,1
4,35,221,1
4,38,171,1
4,34,242,1
4,40,202,1
4,35,277,1
4,34,170,1
4,35,393,1
4,33,282,1
4,35,156,1
4,36,190,1
4,34,243,1
4,35,257,1
4,33,227,1
4,36,99,0
4,35,225,1
4,28,121,1
4,31,98,0
4,32,171,1
4,31,116,1
4,34,127,1
4,31,194,1
4,33,209,1
4,37,205,1
4,35,233,1
4,35,253,1
4,35,235,1
4,34,225,1
4,31,237,1
4,30,246,1
4,31,267,1
4,35,258,1
4,33,167,1
4,34,229,1
4,34,228,1
4,32,254,1
4,33,198,1
4,32,194,1
4,31,252,1
4,32,215,1
4,34,243,1
4,31,226,1
4,29,146,1
4,29,101,1
4,28,416,1
4,28,171,1
4,29,162,1
4,32,306,1
4,29,184,1
4,33,156,1
4,35,158,1
4,35,253,1
4,33,164,1
4,30,189,1
4,32,228,1
4,31,199,1
4,30,196,1
4,30,277,1
4,33,237,1
4,33,204,1
4,36,210,1
4,38,234,1
4,35,427,1
4,31,411,1
4,36,450,1
21,72,161,1
21,77,334,1
4,41,504,1
4,54,360,1
4,46,374,1
4,44,426,1
4,56,590,1
4,53,362,1
4,51,138,1
4,56,246,1
4,54,269,1
4,53,205,1
5,43,142,1
9,44,420,1
